action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19083734,[],CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,Q9UDY8,E397A,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '12.24', 'le': '0.25', 'lle': '0.11', 'sei': '9.04'}",CHEMBL4567817,,CHEMBL4567817,4.92,0,http://www.openphacts.org/units/Nanomolar,3183768,=,1,1,=,,IC50,nM,,12000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,12.0
,,19083735,[],CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,Q9UDY8,E397A,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.61', 'le': '0.35', 'lle': '2.43', 'sei': '11.64'}",CHEMBL4446759,,CHEMBL4446759,6.34,0,http://www.openphacts.org/units/Nanomolar,3183778,=,1,1,=,,IC50,nM,,460.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.46
,,19083736,[],CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,Q9UDY8,E397A,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.37', 'le': '0.34', 'lle': '2.19', 'sei': '11.93'}",CHEMBL4551225,,CHEMBL4551225,6.50,0,http://www.openphacts.org/units/Nanomolar,3183792,=,1,1,=,,IC50,nM,,320.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.32
,,19083737,[],CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,Q9UDY8,E397A,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '15.22', 'le': '0.35', 'lle': '1.93', 'sei': '12.26'}",CHEMBL4556101,,CHEMBL4556101,6.68,0,http://www.openphacts.org/units/Nanomolar,3183793,=,1,1,=,,IC50,nM,,210.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.21
,,19083738,[],CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,Q9UDY8,E397A,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)[C@@H]2CCN(c3ncccc3Br)[C@H](C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.46', 'le': '0.38', 'lle': '2.47', 'sei': '13.26'}",CHEMBL4591083,,CHEMBL4591083,7.22,0,http://www.openphacts.org/units/Nanomolar,3183807,=,1,1,=,,IC50,nM,,60.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.06
,,19083739,[],CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '14.35', 'le': '0.29', 'lle': '0.96', 'sei': '10.59'}",CHEMBL4567817,,CHEMBL4567817,5.77,0,http://www.openphacts.org/units/Nanomolar,3183768,=,1,1,=,,IC50,nM,,1700.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.7
,,19083740,[],CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.61', 'le': '0.33', 'lle': '2.07', 'sei': '10.98'}",CHEMBL4446759,,CHEMBL4446759,5.98,0,http://www.openphacts.org/units/Nanomolar,3183778,=,1,1,=,,IC50,nM,,1050.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.05
,,19083741,[],CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.85', 'le': '0.33', 'lle': '2.00', 'sei': '11.57'}",CHEMBL4551225,,CHEMBL4551225,6.30,0,http://www.openphacts.org/units/Nanomolar,3183792,=,1,1,=,,IC50,nM,,500.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.5
,,19083742,[],CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '15.05', 'le': '0.35', 'lle': '1.85', 'sei': '12.12'}",CHEMBL4556101,,CHEMBL4556101,6.60,0,http://www.openphacts.org/units/Nanomolar,3183793,=,1,1,=,,IC50,nM,,250.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.25
,,19083743,[],CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)[C@@H]2CCN(c3ncccc3Br)[C@H](C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '15.95', 'le': '0.37', 'lle': '2.25', 'sei': '12.85'}",CHEMBL4591083,,CHEMBL4591083,7.00,0,http://www.openphacts.org/units/Nanomolar,3183807,=,1,1,=,,IC50,nM,,100.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.1
,,19083744,[],CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '14.21', 'le': '0.29', 'lle': '0.90', 'sei': '10.48'}",CHEMBL4567817,,CHEMBL4567817,5.71,0,http://www.openphacts.org/units/Nanomolar,3183768,=,1,1,=,,IC50,nM,,1950.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.95
,,19083745,[],CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.00', 'le': '0.33', 'lle': '2.21', 'sei': '11.24'}",CHEMBL4446759,,CHEMBL4446759,6.12,0,http://www.openphacts.org/units/Nanomolar,3183778,=,1,1,=,,IC50,nM,,760.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.76
,,19083746,[],CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.08', 'le': '0.34', 'lle': '2.09', 'sei': '11.73'}",CHEMBL4551225,,CHEMBL4551225,6.39,0,http://www.openphacts.org/units/Nanomolar,3183792,=,1,1,=,,IC50,nM,,410.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.41
,,19083747,[],CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '14.87', 'le': '0.34', 'lle': '1.77', 'sei': '11.98'}",CHEMBL4556101,,CHEMBL4556101,6.52,0,http://www.openphacts.org/units/Nanomolar,3183793,=,1,1,=,,IC50,nM,,300.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.3
,,19083748,[],CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)[C@@H]2CCN(c3ncccc3Br)[C@H](C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.46', 'le': '0.38', 'lle': '2.47', 'sei': '13.26'}",CHEMBL4591083,,CHEMBL4591083,7.22,0,http://www.openphacts.org/units/Nanomolar,3183807,=,1,1,=,,IC50,nM,,60.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.06
,,19083749,[],CHEMBL4364170,Inhibition of MALT1-mediated T cell activation in human Jurkat cells assessed in decrease in PMA/ionomycin-induced IL2 production,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '14.01', 'le': '0.28', 'lle': '0.82', 'sei': '10.34'}",CHEMBL4567817,,CHEMBL4567817,5.63,0,http://www.openphacts.org/units/Nanomolar,3183768,=,1,1,=,,IC50,nM,,2340.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,2.34
,,19083750,[],CHEMBL4364170,Inhibition of MALT1-mediated T cell activation in human Jurkat cells assessed in decrease in PMA/ionomycin-induced IL2 production,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.65', 'le': '0.33', 'lle': '2.08', 'sei': '11.00'}",CHEMBL4446759,,CHEMBL4446759,5.99,0,http://www.openphacts.org/units/Nanomolar,3183778,=,1,1,=,,IC50,nM,,1020.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.02
,,19083751,[],CHEMBL4364170,Inhibition of MALT1-mediated T cell activation in human Jurkat cells assessed in decrease in PMA/ionomycin-induced IL2 production,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '19.53', 'le': '0.38', 'lle': '3.00', 'sei': '13.41'}",CHEMBL4551225,,CHEMBL4551225,7.30,0,http://www.openphacts.org/units/Nanomolar,3183792,=,1,1,=,,IC50,nM,,50.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.05
,,19083752,[],CHEMBL4364170,Inhibition of MALT1-mediated T cell activation in human Jurkat cells assessed in decrease in PMA/ionomycin-induced IL2 production,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.55', 'le': '0.40', 'lle': '2.95', 'sei': '14.14'}",CHEMBL4556101,,CHEMBL4556101,7.70,0,http://www.openphacts.org/units/Nanomolar,3183793,=,1,1,=,,IC50,nM,,20.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.02
,,19083753,[],CHEMBL4364170,Inhibition of MALT1-mediated T cell activation in human Jurkat cells assessed in decrease in PMA/ionomycin-induced IL2 production,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)[C@@H]2CCN(c3ncccc3Br)[C@H](C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.64', 'le': '0.38', 'lle': '2.55', 'sei': '13.41'}",CHEMBL4591083,,CHEMBL4591083,7.30,0,http://www.openphacts.org/units/Nanomolar,3183807,=,1,1,=,,IC50,nM,,50.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.05
,,19083754,[],CHEMBL4364171,Inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in Rel-b cleavage,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '14.45', 'le': '0.29', 'lle': '1.00', 'sei': '10.67'}",CHEMBL4567817,,CHEMBL4567817,5.81,0,http://www.openphacts.org/units/Nanomolar,3183768,=,1,1,=,,IC50,nM,,1550.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.55
,,19083755,[],CHEMBL4364171,Inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in Rel-b cleavage,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.29', 'le': '0.34', 'lle': '2.31', 'sei': '11.42'}",CHEMBL4446759,,CHEMBL4446759,6.22,0,http://www.openphacts.org/units/Nanomolar,3183778,=,1,1,=,,IC50,nM,,600.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.6
,,19083756,[],CHEMBL4364171,Inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in Rel-b cleavage,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3C)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '17.92', 'le': '0.35', 'lle': '2.40', 'sei': '12.30'}",CHEMBL4551225,,CHEMBL4551225,6.70,0,http://www.openphacts.org/units/Nanomolar,3183792,=,1,1,=,,IC50,nM,,200.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.2
,,19083757,[],CHEMBL4364171,Inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in Rel-b cleavage,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '15.86', 'le': '0.37', 'lle': '2.21', 'sei': '12.78'}",CHEMBL4556101,,CHEMBL4556101,6.96,0,http://www.openphacts.org/units/Nanomolar,3183793,=,1,1,=,,IC50,nM,,110.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.11
,,19083758,[],CHEMBL4364171,Inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in Rel-b cleavage,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)[C@@H]2CCN(c3ncccc3Br)[C@H](C)C2)cc1Cl,,,CHEMBL4359932,Bioorg Med Chem Lett,2019,"{'bei': '16.31', 'le': '0.38', 'lle': '2.40', 'sei': '13.14'}",CHEMBL4591083,,CHEMBL4591083,7.16,0,http://www.openphacts.org/units/Nanomolar,3183807,=,1,1,=,,IC50,nM,,70.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.07
,,19124871,[],CHEMBL4373430,Inhibition of full-length human GST-tagged MALT1 isoform A (824 residues) expressed in Escherichia coli using Ac-LRSR-MCA as substrate after 1 hr by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NC(CCCNC(=N)N)C(=O)CF,,,CHEMBL4371094,J Nat Prod,2019,"{'bei': '11.52', 'le': '0.22', 'lle': '7.84', 'sei': '3.03'}",CHEMBL4534670,,CHEMBL4534670,7.80,0,http://www.openphacts.org/units/Nanomolar,3191825,=,1,1,=,,IC50,nM,,16.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,nM,UO_0000065,,16.0
,,19124872,[],CHEMBL4373430,Inhibition of full-length human GST-tagged MALT1 isoform A (824 residues) expressed in Escherichia coli using Ac-LRSR-MCA as substrate after 1 hr by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1=CC=COc2oc3cc(C)cc(O)c3c(=O)c21,,,CHEMBL4371094,J Nat Prod,2019,"{'bei': '14.30', 'le': '0.27', 'lle': '2.02', 'sei': '4.99'}",CHEMBL4575326,,CHEMBL4575326,4.29,0,http://www.openphacts.org/units/Nanomolar,3191820,=,1,1,=,,IC50,nM,,50900.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,50.9
,,19124873,[],CHEMBL4373430,Inhibition of full-length human GST-tagged MALT1 isoform A (824 residues) expressed in Escherichia coli using Ac-LRSR-MCA as substrate after 1 hr by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1=CC(C)=COc2oc3cccc(O)c3c(=O)c21,,,CHEMBL4371094,J Nat Prod,2019,"{'bei': '14.96', 'le': '0.28', 'lle': '2.14', 'sei': '5.23'}",CHEMBL4441858,,CHEMBL4441858,4.49,0,http://www.openphacts.org/units/Nanomolar,3191814,=,1,1,=,,IC50,nM,,32100.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,32.1
,,22393665,[],CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ncncc1NC(=O)Nc1cnc(-n2nccn2)c(Cl)c1,,,CHEMBL4665658,Bioorg Med Chem Lett,2019,,CHEMBL4751202,,CHEMBL4751202,,0,http://www.openphacts.org/units/Nanomolar,3507733,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22393666,[],CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ncncc1NC(=O)Nc1cnc(-n2nccn2)c(Cl)c1,,,CHEMBL4665658,Bioorg Med Chem Lett,2019,"{'bei': '15.90', 'le': '0.31', 'lle': '2.83', 'sei': '5.16'}",CHEMBL4783451,,CHEMBL4783451,5.70,0,http://www.openphacts.org/units/Nanomolar,3507734,=,1,1,=,,IC50,nM,,1980.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,1.98
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22393667,[],CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cn1,,,CHEMBL4665658,Bioorg Med Chem Lett,2019,"{'bei': '13.71', 'le': '0.27', 'lle': '1.74', 'sei': '4.83'}",CHEMBL4777911,,CHEMBL4777911,4.71,0,http://www.openphacts.org/units/Nanomolar,3507735,=,1,1,=,,IC50,nM,,19300.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,19.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22393668,[],CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cncc2ccccc12,,,CHEMBL4665658,Bioorg Med Chem Lett,2019,"{'bei': '14.27', 'le': '0.27', 'lle': '1.71', 'sei': '5.35'}",CHEMBL4799622,,CHEMBL4799622,5.22,0,http://www.openphacts.org/units/Nanomolar,3507736,=,1,1,=,,IC50,nM,,6020.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,6.02
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22393669,[],CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(Br)cc12,,,CHEMBL4665658,Bioorg Med Chem Lett,2019,"{'bei': '14.82', 'le': '0.33', 'lle': '2.22', 'sei': '6.96'}",CHEMBL4759864,,CHEMBL4759864,6.80,0,http://www.openphacts.org/units/Nanomolar,3507737,=,1,1,=,,IC50,nM,,160.0,CHEMBL3632452,Homo sapiens,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,9606,,,IC50,uM,UO_0000065,,0.16
